Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful,
FUSED_BIRD_068142_216,1,0.5625,0.675781,0.60625,0.734375,bird,0,0.7494,458.62,0,0,0,0,normal,0.0277,
FUSED_BIRD_068142_217,1,0.565625,0.675781,0.603125,0.734375,bird,0,0.7233,773.04,0,0,0,0,none,0,
FUSED_BIRD_068142_218,2,0.5625,0.667969,0.609375,0.742188,bird,0,0.806,454.13,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_219,1,0.5625,0.675781,0.60625,0.734375,bird,0,0.8212,675.85,0,0,0,0,normal,0.0275,
FUSED_BIRD_068142_220,1,0.565625,0.675781,0.609375,0.734375,bird,0,0.7813,726.89,0,0,0,0,none,0,
FUSED_BIRD_068142_221,1,0.5625,0.671875,0.609375,0.734375,bird,0,0.7899,663.56,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_222,2,0.55625,0.65625,0.621875,0.746094,bird,0,0.7839,725.58,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_223,1,0.565625,0.671875,0.60625,0.730469,bird,0,0.786,451.89,0,0,0,0,none,0,
FUSED_BIRD_068142_224,1,0.565625,0.671875,0.609375,0.730469,bird,0,0.8539,779.83,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_225,2,0.559375,0.664062,0.615625,0.742188,bird,0,0.83,678.12,0,0,0,0,normal,0.0274,
FUSED_BIRD_068142_226,1,0.56875,0.675781,0.603125,0.726562,bird,0,0.805,813.67,0,0,0,0,none,0,
FUSED_BIRD_068142_227,1,0.565625,0.675781,0.6,0.730469,bird,0,0.8119,654.52,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_228,1,0.56875,0.675781,0.60625,0.730469,bird,0,0.8067,414.83,0,0,0,0,normal,0.0277,
FUSED_BIRD_068142_229,1,0.565625,0.675781,0.6,0.726562,bird,0,0.8208,755.43,0,0,0,0,none,0,
FUSED_BIRD_068142_230,1,0.565625,0.675781,0.603125,0.730469,bird,0,0.8021,609.3,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_231,1,0.565625,0.671875,0.603125,0.730469,bird,0,0.7969,760.39,0,0,0,0,normal,0.0275,
FUSED_BIRD_068142_232,1,0.565625,0.675781,0.6,0.730469,bird,0,0.7838,683.33,0,0,0,0,none,0,
FUSED_BIRD_068142_233,1,0.565625,0.675781,0.603125,0.726562,bird,0,0.7738,655.32,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_234,1,0.565625,0.675781,0.603125,0.726562,bird,0,0.7329,438.62,0,0,0,0,normal,0.0273,
FUSED_BIRD_068142_235,1,0.565625,0.675781,0.603125,0.726562,bird,0,0.8155,667.59,0,0,0,0,none,0,
FUSED_BIRD_068142_236,1,0.565625,0.671875,0.60625,0.726562,bird,0,0.8189,689.66,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_237,1,0.565625,0.675781,0.603125,0.726562,bird,0,0.8165,663.49,0,0,0,0,normal,0.0276,
FUSED_BIRD_068142_238,1,0.565625,0.671875,0.603125,0.726562,bird,0,0.8019,792.33,0,0,0,0,none,0,
FUSED_BIRD_068142_239,1,0.565625,0.671875,0.603125,0.726562,bird,0,0.8185,744.5,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_240,1,0.565625,0.675781,0.603125,0.726562,bird,0,0.8185,708.2,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_241,1,0.565625,0.675781,0.6,0.726562,bird,0,0.8185,688.02,0,0,0,0,none,0,
FUSED_BIRD_068142_242,1,0.5625,0.671875,0.603125,0.730469,bird,0,0.8009,738.35,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_243,1,0.55625,0.660156,0.609375,0.734375,bird,0,0.7949,681.06,0,0,0,0,normal,0.0273,
FUSED_BIRD_068142_244,1,0.5625,0.675781,0.603125,0.734375,bird,0,0.8012,769.92,0,0,0,0,none,0,
FUSED_BIRD_068142_245,2,0.55625,0.667969,0.6125,0.742188,bird,0,0.8116,754.76,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_246,1,0.559375,0.671875,0.603125,0.734375,bird,0,0.8182,432.49,0,0,0,0,normal,0.0274,
FUSED_BIRD_068142_247,2,0.553125,0.664062,0.609375,0.742188,0,0,0.8191,792.12,0,0,0,0,none,0,
FUSED_BIRD_068142_248,1,0.440625,0.5,0.496875,0.558594,bird,0,0.8155,692.75,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_249,1,0.55625,0.667969,0.609375,0.734375,bird,0,0.8173,850.46,0,0,0,0,normal,0.027,
FUSED_BIRD_068142_250,1,0.559375,0.671875,0.609375,0.734375,bird,0,0.8128,691.81,0,0,0,0,none,0,
FUSED_BIRD_068142_251,1,0.5625,0.671875,0.609375,0.734375,bird,0,0.8096,611.39,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_252,2,0.55625,0.664062,0.615625,0.742188,bird,0,0.8023,650.45,0,0,0,0,normal,0.0278,
FUSED_BIRD_068142_253,1,0.559375,0.667969,0.609375,0.734375,bird,0,0.8013,791.61,0,0,0,0,none,0,
FUSED_BIRD_068142_254,2,0.553125,0.660156,0.6125,0.738281,bird,0,0.7662,645.64,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_255,1,0.55625,0.664062,0.609375,0.734375,bird,0,0.7954,784.76,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_256,2,0.55,0.660156,0.615625,0.742188,bird,0,0.7854,681.19,0,0,0,0,none,0,
FUSED_BIRD_068142_257,1,0.553125,0.664062,0.609375,0.734375,0,0,0.8063,526.32,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_258,0,0,0,0,0,0,0,0,653.54,0,0,0,0,normal,0.027,
FUSED_BIRD_068142_259,0,0,0,0,0,0,0,0,422.39,0,0,0,0,none,0,
FUSED_BIRD_068142_260,1,0.553125,0.667969,0.609375,0.738281,0,0,0.6191,777.07,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_261,1,0.559375,0.671875,0.609375,0.734375,0,0,0.5193,651.45,0,0,0,0,normal,0.027,
FUSED_BIRD_068142_262,1,0.559375,0.667969,0.609375,0.734375,bird,0,0.4962,726.26,0,0,0,0,none,0,
FUSED_BIRD_068142_263,2,0.553125,0.660156,0.615625,0.742188,bird,0,0.348,734.52,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_264,1,0.55625,0.667969,0.603125,0.730469,bird,0,0.602,506.77,0,0,0,0,normal,0.0276,
FUSED_BIRD_068142_265,2,0.55,0.660156,0.609375,0.738281,bird,0,0.7602,673.51,0,0,0,0,normal,0.6266,
FUSED_BIRD_068142_266,1,0.559375,0.667969,0.609375,0.730469,bird,0,0.754,684.76,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_267,1,0.559375,0.664062,0.60625,0.722656,bird,0,0.4812,771.64,0,0,0,0,normal,0.0273,
FUSED_BIRD_068142_268,1,0.55625,0.664062,0.60625,0.726562,bird,0,0.573,713.86,0,0,0,0,normal,0.5741,
FUSED_BIRD_068142_269,1,0.553125,0.664062,0.603125,0.726562,0,0,0.6169,697.61,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_270,1,0.440625,0.492188,0.496875,0.550781,0,0,0.3215,700.89,0,0,0,0,normal,0.0275,
FUSED_BIRD_068142_271,1,0.553125,0.667969,0.603125,0.734375,bird,0,0.5449,695.88,0,0,0,0,none,0,
FUSED_BIRD_068142_272,1,0.559375,0.667969,0.609375,0.738281,bird,0,0.3875,431.35,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_273,1,0.559375,0.667969,0.60625,0.730469,bird,0,0.7359,683.84,0,0,0,0,normal,0.0272,
FUSED_BIRD_068142_274,1,0.55,0.660156,0.60625,0.730469,0,0,0.7545,773.32,0,0,0,0,normal,0.5391,
FUSED_BIRD_068142_275,1,0.440625,0.492188,0.49375,0.550781,bird,0,0.6609,678.58,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_276,1,0.553125,0.664062,0.603125,0.726562,bird,0,0.5805,795.87,0,0,0,0,normal,0.0275,
FUSED_BIRD_068142_277,1,0.559375,0.664062,0.60625,0.726562,bird,0,0.6565,492.63,0,0,0,0,none,0,
FUSED_BIRD_068142_278,1,0.553125,0.660156,0.6,0.722656,0,0,0.6248,583.73,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_279,1,0.440625,0.488281,0.49375,0.546875,bird,0,0.4415,814.59,0,0,0,0,normal,0.0274,
FUSED_BIRD_068142_280,1,0.553125,0.664062,0.603125,0.726562,bird,0,0.6755,499.13,0,0,0,0,none,0,
FUSED_BIRD_068142_281,1,0.553125,0.664062,0.60625,0.726562,bird,0,0.7517,760.96,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_282,1,0.553125,0.664062,0.609375,0.730469,bird,0,0.758,665.38,0,0,0,0,normal,0.0272,
FUSED_BIRD_068142_283,1,0.55625,0.664062,0.603125,0.726562,bird,0,0.7446,435.38,0,0,0,0,none,0,
FUSED_BIRD_068142_284,1,0.559375,0.664062,0.60625,0.726562,0,0,0.7606,731.9,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_285,1,0.44375,0.496094,0.49375,0.550781,bird,0,0.7689,750.25,0,0,0,0,normal,0.0273,
FUSED_BIRD_068142_286,1,0.553125,0.664062,0.6,0.726562,bird,0,0.7622,489.97,0,0,0,0,normal,0.2863,
FUSED_BIRD_068142_287,1,0.55625,0.660156,0.6,0.722656,bird,0,0.76,796.3,0,0,0,0,normal,0.0268,
FUSED_BIRD_068142_288,1,0.5625,0.660156,0.60625,0.722656,bird,0,0.7435,731.86,0,0,0,0,normal,0.0272,
FUSED_BIRD_068142_289,1,0.55625,0.664062,0.6,0.726562,bird,0,0.7407,687.21,0,0,0,0,normal,0.1596,
FUSED_BIRD_068142_290,1,0.5625,0.664062,0.603125,0.726562,bird,0,0.7412,772.63,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_291,2,0.55625,0.660156,0.609375,0.734375,bird,0,0.7384,461.73,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_292,1,0.55,0.664062,0.603125,0.726562,0,0,0.7438,769.56,0,0,0,0,none,0,
FUSED_BIRD_068142_293,1,0.440625,0.488281,0.496875,0.546875,bird,0,0.7434,652.69,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_294,1,0.55625,0.664062,0.603125,0.726562,bird,0,0.7427,338.01,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_295,2,0.55,0.65625,0.609375,0.734375,bird,0,0.6926,704.27,0,0,0,0,normal,0.6404,
FUSED_BIRD_068142_296,1,0.553125,0.664062,0.603125,0.726562,0,0,0.7305,460.26,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_297,1,0.440625,0.484375,0.496875,0.546875,0,0,0.7779,665.19,0,0,0,0,normal,0.027,
FUSED_BIRD_068142_298,1,0.4375,0.484375,0.496875,0.546875,bird,0,0.71,742.66,0,0,0,0,none,0,
FUSED_BIRD_068142_299,1,0.559375,0.65625,0.603125,0.722656,bird,0,0.7096,755.86,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_300,1,0.55625,0.65625,0.6,0.722656,bird,0,0.6217,817.37,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_301,1,0.55625,0.65625,0.603125,0.722656,bird,0,0.6295,661.5,0,0,0,0,none,0,
FUSED_BIRD_068142_302,1,0.55625,0.65625,0.60625,0.71875,bird,0,0.7117,784.23,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_303,2,0.70625,0.613281,0.746875,0.660156,bird,0,0.7201,773.4,0,0,0,0,normal,0.027,
FUSED_BIRD_068142_304,3,0.553125,0.648438,0.6125,0.726562,0,0,0.7629,469,0,0,0,0,none,0,
FUSED_BIRD_068142_305,1,0.440625,0.488281,0.496875,0.546875,0,0,0.6943,739.38,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_306,1,0.440625,0.484375,0.496875,0.546875,0,0,0.7461,695.81,0,0,0,0,normal,0.0269,
FUSED_BIRD_068142_307,1,0.440625,0.484375,0.496875,0.546875,bird,0,0.7462,665.88,0,0,0,0,none,0,
FUSED_BIRD_068142_308,1,0.55625,0.664062,0.603125,0.726562,bird,0,0.7434,719.67,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_309,2,0.55,0.65625,0.609375,0.734375,bird,0,0.7197,665.18,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_310,1,0.553125,0.65625,0.6,0.722656,bird,0,0.7524,681.8,0,0,0,0,none,0,
FUSED_BIRD_068142_311,1,0.55625,0.65625,0.60625,0.722656,bird,0,0.7525,739.99,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_312,2,0.553125,0.648438,0.6125,0.726562,bird,0,0.7539,768.59,0,0,0,0,normal,0.0272,
FUSED_BIRD_068142_313,1,0.55625,0.65625,0.6,0.71875,bird,0,0.7103,628.46,0,0,0,0,none,0,
FUSED_BIRD_068142_314,1,0.55625,0.660156,0.603125,0.714844,bird,0,0.8293,684.03,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_315,1,0.55625,0.660156,0.603125,0.722656,bird,0,0.8294,694.36,0,0,0,0,normal,0.0273,
FUSED_BIRD_068142_316,1,0.553125,0.65625,0.603125,0.722656,bird,0,0.8294,444.21,0,0,0,0,none,0,
FUSED_BIRD_068142_317,1,0.553125,0.660156,0.603125,0.722656,bird,0,0.8295,814.99,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_318,1,0.55625,0.65625,0.60625,0.722656,bird,0,0.8295,684.77,0,0,0,0,normal,0.0274,
FUSED_BIRD_068142_319,1,0.5625,0.664062,0.603125,0.722656,bird,0,0.8158,751.4,0,0,0,0,none,0,
FUSED_BIRD_068142_320,1,0.55625,0.660156,0.603125,0.726562,bird,0,0.8161,758.84,0,0,0,0,normal,0.0262,
FUSED_BIRD_068142_321,1,0.559375,0.65625,0.60625,0.722656,bird,0,0.8243,659.43,0,0,0,0,normal,0.0271,
FUSED_BIRD_068142_322,1,0.55625,0.652344,0.60625,0.71875,bird,0,0.8185,661.55,0,0,0,0,none,0,
FUSED_BIRD_068142_323,1,0.553125,0.652344,0.603125,0.714844,bird,0,0.8194,439.65,0,0,0,0,normal,0.0263,
FUSED_BIRD_068142_324,1,0.55625,0.652344,0.603125,0.71875,bird,0,0.8012,805.19,0,0,0,0,normal,0.0273,
FUSED_BIRD_068142_325,1,0.55,0.648438,0.603125,0.71875,bird,0,0.8061,729.32,0,0,0,0,none,0,
FUSED_BIRD_068142_326,1,0.559375,0.65625,0.603125,0.71875,bird,0,0.7938,506,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_001,1,0.55625,0.65625,0.603125,0.722656,0,0,0.7939,767.2,0,0,0,0,normal,0.0273,
FUSED_BIRD_069143_002,1,0.553125,0.660156,0.603125,0.722656,0,0,0.4027,773.53,0,0,0,0,none,0,
FUSED_BIRD_069143_003,1,0.559375,0.660156,0.60625,0.722656,0,0,0.4869,633.63,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_004,2,0.553125,0.652344,0.6125,0.730469,0,0,0.2577,423.83,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_005,1,0.553125,0.660156,0.603125,0.722656,0,0,0.631,648.36,0,0,0,0,none,0,
FUSED_BIRD_069143_006,1,0.55625,0.660156,0.60625,0.722656,0,0,0.6421,811.14,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_007,1,0.55625,0.652344,0.603125,0.710938,0,0,0.5078,721.59,0,0,0,0,normal,0.0273,
FUSED_BIRD_069143_008,1,0.55625,0.652344,0.6,0.714844,0,0,0.5665,673.9,0,0,0,0,none,0,
FUSED_BIRD_069143_009,1,0.5625,0.65625,0.603125,0.714844,0,0,0.4924,599.29,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_010,1,0.55625,0.652344,0.6,0.714844,0,0,0.5962,682.68,0,0,0,0,normal,0.0273,
FUSED_BIRD_069143_011,1,0.55625,0.65625,0.603125,0.722656,0,0,0.3642,728.75,0,0,0,0,none,0,
FUSED_BIRD_069143_012,1,0.55625,0.660156,0.603125,0.71875,0,0,0.5464,437.65,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_013,1,0.5625,0.660156,0.603125,0.722656,0,0,0.6057,695.76,0,0,0,0,normal,0.0277,
FUSED_BIRD_069143_014,1,0.55625,0.664062,0.6,0.722656,0,0,0.5099,430.02,0,0,0,0,none,0,
FUSED_BIRD_069143_015,1,0.553125,0.660156,0.6,0.722656,0,0,0.6287,402.31,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_016,1,0.55625,0.65625,0.603125,0.71875,0,0,0.465,741.63,0,0,0,0,normal,0.0269,
FUSED_BIRD_069143_017,2,0.553125,0.648438,0.609375,0.726562,0,0,0.2651,440.66,0,0,0,0,none,0,
FUSED_BIRD_069143_018,1,0.55625,0.65625,0.6,0.714844,0,0,0.4414,842.34,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_019,1,0.55625,0.65625,0.60625,0.714844,0,0,0.4108,650.55,0,0,0,0,normal,0.0271,
FUSED_BIRD_069143_020,1,0.55625,0.652344,0.603125,0.714844,0,0,0.493,682.28,0,0,0,0,none,0,
FUSED_BIRD_069143_021,1,0.55625,0.652344,0.6,0.714844,0,0,0.5212,392.51,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_022,1,0.559375,0.652344,0.603125,0.714844,0,0,0.4227,720.91,0,0,0,0,normal,0.0274,
FUSED_BIRD_069143_023,1,0.559375,0.652344,0.603125,0.71875,0,0,0.3627,741.89,0,0,0,0,none,0,
FUSED_BIRD_069143_024,1,0.5625,0.664062,0.6,0.71875,0,0,0.4714,638.94,0,0,0,0,normal,0.0263,
FUSED_BIRD_069143_025,1,0.559375,0.660156,0.603125,0.71875,0,0,0.5562,655,0,0,0,0,normal,0.0275,
FUSED_BIRD_069143_026,1,0.559375,0.660156,0.603125,0.71875,0,0,0.3969,630.62,0,0,0,0,none,0,
FUSED_BIRD_069143_027,1,0.559375,0.660156,0.6,0.71875,0,0,0.4091,711.82,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_028,1,0.559375,0.652344,0.603125,0.710938,0,0,0.465,756.92,0,0,0,0,normal,0.0284,
FUSED_BIRD_069143_029,1,0.559375,0.652344,0.603125,0.714844,0,0,0.4273,706.41,0,0,0,0,none,0,
FUSED_BIRD_069143_030,1,0.55625,0.648438,0.603125,0.714844,0,0,0.3843,480.42,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_031,1,0.559375,0.652344,0.6,0.710938,0,0,0.4017,740.9,0,0,0,0,normal,0.0281,
FUSED_BIRD_069143_032,0,0,0,0,0,0,0,0,433.73,0,0,0,0,none,0,
FUSED_BIRD_069143_033,1,0.55625,0.648438,0.603125,0.714844,0,0,0.3414,661.09,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_034,0,0,0,0,0,0,0,0,711.72,0,0,0,0,normal,0.0286,
FUSED_BIRD_069143_035,1,0.559375,0.65625,0.60625,0.71875,0,0,0.4435,614.83,0,0,0,0,none,0,
FUSED_BIRD_069143_036,1,0.55625,0.652344,0.603125,0.714844,0,0,0.305,688.13,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_037,1,0.55625,0.652344,0.60625,0.71875,0,0,0.4071,700.29,0,0,0,0,normal,0.0285,
FUSED_BIRD_069143_038,1,0.55625,0.644531,0.603125,0.714844,0,0,0.2829,507.29,0,0,0,0,none,0,
FUSED_BIRD_069143_039,1,0.553125,0.640625,0.60625,0.714844,0,0,0.294,437.47,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_040,1,0.5625,0.652344,0.6,0.707031,0,0,0.4718,730.91,0,0,0,0,normal,0.0284,
FUSED_BIRD_069143_041,2,0.55625,0.644531,0.603125,0.710938,0,0,0.2542,731.91,0,0,0,0,normal,0.1694,
FUSED_BIRD_069143_042,1,0.559375,0.652344,0.6,0.707031,0,0,0.4076,503.17,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_043,1,0.559375,0.652344,0.603125,0.707031,0,0,0.3578,722.32,0,0,0,0,normal,0.0286,
FUSED_BIRD_069143_044,1,0.559375,0.652344,0.603125,0.710938,0,0,0.4518,415.52,0,0,0,0,none,0,
FUSED_BIRD_069143_045,1,0.55625,0.652344,0.603125,0.714844,0,0,0.4423,463.75,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_046,1,0.553125,0.652344,0.6,0.71875,0,0,0.3939,418.44,0,0,0,0,normal,0.0284,
FUSED_BIRD_069143_047,1,0.559375,0.65625,0.603125,0.714844,0,0,0.4494,660.85,0,0,0,0,none,0,
FUSED_BIRD_069143_048,1,0.559375,0.652344,0.60625,0.714844,0,0,0.3091,461.1,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_049,1,0.55625,0.652344,0.603125,0.714844,0,0,0.4537,648.06,0,0,0,0,normal,0.0289,
FUSED_BIRD_069143_050,0,0,0,0,0,0,0,0,377.44,0,0,0,0,normal,0.3275,
FUSED_BIRD_069143_051,0,0,0,0,0,0,0,0,732.44,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_052,1,0.553125,0.640625,0.60625,0.714844,0,0,0.4197,620.34,0,0,0,0,normal,0.0286,
FUSED_BIRD_069143_053,1,0.559375,0.648438,0.6,0.707031,0,0,0.4566,734.51,0,0,0,0,none,0,
FUSED_BIRD_069143_054,1,0.559375,0.648438,0.6,0.710938,0,0,0.4882,654.37,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_055,0,0,0,0,0,0,0,0,865.32,0,0,0,0,normal,0.0287,
FUSED_BIRD_069143_056,1,0.55625,0.652344,0.603125,0.714844,0,0,0.3363,444.89,0,0,0,0,none,0,
FUSED_BIRD_069143_057,0,0,0,0,0,0,0,0,715.91,0,0,0,0,normal,0.0276,
FUSED_BIRD_069143_058,1,0.5625,0.660156,0.603125,0.71875,0,0,0.4956,752.27,0,0,0,0,normal,0.0286,
FUSED_BIRD_069143_059,1,0.559375,0.660156,0.6,0.714844,0,0,0.5585,532.3,0,0,0,0,none,0,
FUSED_BIRD_069143_060,1,0.55625,0.65625,0.6,0.710938,0,0,0.5537,640.47,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_061,0,0,0,0,0,0,0,0,734.84,0,0,0,0,normal,0.0297,
FUSED_BIRD_069143_062,1,0.55625,0.648438,0.603125,0.714844,0,0,0.4802,698.62,0,0,0,0,none,0,
FUSED_BIRD_069143_063,1,0.55625,0.648438,0.603125,0.710938,0,0,0.5066,440.97,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_064,1,0.55625,0.648438,0.6,0.710938,0,0,0.5004,751.63,0,0,0,0,normal,0.0293,
FUSED_BIRD_069143_065,1,0.553125,0.644531,0.603125,0.710938,0,0,0.3849,728.2,0,0,0,0,none,0,
FUSED_BIRD_069143_066,1,0.559375,0.652344,0.6,0.710938,0,0,0.4563,737.88,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_067,0,0,0,0,0,0,0,0,432.02,0,0,0,0,normal,0.0294,
FUSED_BIRD_069143_068,1,0.55625,0.65625,0.603125,0.71875,0,0,0.4759,671.39,0,0,0,0,none,0,
FUSED_BIRD_069143_069,1,0.559375,0.65625,0.6,0.714844,0,0,0.4644,672.41,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_070,1,0.55625,0.65625,0.6,0.714844,0,0,0.4389,685.9,0,0,0,0,normal,0.0296,
FUSED_BIRD_069143_071,1,0.559375,0.65625,0.596875,0.714844,0,0,0.5911,655.97,0,0,0,0,none,0,
FUSED_BIRD_069143_072,1,0.55,0.644531,0.6,0.707031,0,0,0.5629,676.18,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_073,1,0.55625,0.644531,0.603125,0.714844,0,0,0.4413,470.07,0,0,0,0,normal,0.0295,
FUSED_BIRD_069143_074,1,0.55625,0.648438,0.6,0.707031,0,0,0.4877,668.26,0,0,0,0,none,0,
FUSED_BIRD_069143_075,1,0.546875,0.640625,0.6,0.714844,0,0,0.4746,717.39,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_076,0,0,0,0,0,0,0,0,793.46,0,0,0,0,normal,0.0295,
FUSED_BIRD_069143_077,1,0.559375,0.652344,0.596875,0.710938,0,0,0.4267,437.11,0,0,0,0,none,0,
FUSED_BIRD_069143_078,1,0.55625,0.65625,0.6,0.714844,0,0,0.5283,715.66,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_079,1,0.553125,0.652344,0.603125,0.714844,0,0,0.504,695.87,0,0,0,0,normal,0.0293,
FUSED_BIRD_069143_080,1,0.559375,0.652344,0.596875,0.714844,0,0,0.5147,672.51,0,0,0,0,none,0,
FUSED_BIRD_069143_081,1,0.55625,0.652344,0.6,0.710938,0,0,0.5,669.92,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_082,1,0.55,0.640625,0.603125,0.707031,0,0,0.6096,666.42,0,0,0,0,normal,0.0292,
FUSED_BIRD_069143_083,1,0.55,0.632812,0.603125,0.714844,0,0,0.5023,424.11,0,0,0,0,none,0,
FUSED_BIRD_069143_084,1,0.55,0.640625,0.603125,0.710938,0,0,0.5011,739.61,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_085,1,0.546875,0.636719,0.609375,0.71875,0,0,0.4618,430.28,0,0,0,0,normal,0.0295,
FUSED_BIRD_069143_086,1,0.553125,0.644531,0.603125,0.714844,0,0,0.5141,800.22,0,0,0,0,none,0,
FUSED_BIRD_069143_087,1,0.553125,0.648438,0.603125,0.710938,0,0,0.5301,440.93,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_088,1,0.559375,0.65625,0.6,0.714844,0,0,0.5752,695.79,0,0,0,0,normal,0.029,
FUSED_BIRD_069143_089,1,0.55625,0.65625,0.6,0.71875,0,0,0.3776,469.29,0,0,0,0,none,0,
FUSED_BIRD_069143_090,1,0.553125,0.648438,0.603125,0.714844,0,0,0.4457,650.72,0,0,0,0,normal,0.0283,
FUSED_BIRD_069143_091,1,0.559375,0.652344,0.603125,0.710938,0,0,0.5248,686.06,0,0,0,0,normal,0.0293,
FUSED_BIRD_069143_092,1,0.55,0.640625,0.6,0.707031,0,0,0.346,737.16,0,0,0,0,none,0,
FUSED_BIRD_069143_093,2,0.546875,0.636719,0.60625,0.714844,0,0,0.296,603.33,0,0,0,0,normal,0.0282,
FUSED_BIRD_069143_094,1,0.55625,0.648438,0.596875,0.707031,0,0,0.4257,661.57,0,0,0,0,normal,0.0289,
FUSED_BIRD_069143_095,2,0.553125,0.640625,0.603125,0.710938,0,0,0.3026,732.62,0,0,0,0,normal,0.1632,
FUSED_BIRD_069143_096,1,0.553125,0.636719,0.60625,0.710938,0,0,0.409,567.63,0,0,0,0,normal,0.0282,
FUSED_BIRD_069143_097,1,0.55625,0.644531,0.6,0.703125,0,0,0.3819,660.4,0,0,0,0,normal,0.0292,
FUSED_BIRD_069143_098,2,0.55,0.640625,0.60625,0.710938,0,0,0.3205,724.42,0,0,0,0,none,0,
FUSED_BIRD_069143_099,1,0.559375,0.652344,0.6,0.710938,0,0,0.5478,724.2,0,0,0,0,normal,0.0282,
FUSED_BIRD_069143_100,1,0.55625,0.648438,0.603125,0.710938,0,0,0.4099,677.39,0,0,0,0,normal,0.0288,
FUSED_BIRD_069143_101,1,0.55625,0.65625,0.6,0.710938,0,0,0.4831,768.65,0,0,0,0,normal,0.6801,
FUSED_BIRD_069143_102,1,0.559375,0.652344,0.6,0.710938,0,0,0.4305,447.36,0,0,0,0,normal,0.0282,
